72,Severe,5,-1,Weak Vine Lasher,Plant;,The Fall of Plaguestone pg. 62
73,Severe,2,3,Elite Wererat,Beast; Human; Humanoid; Werecreature;,Bestiary pg. 329
74,Severe,4,0,Weak Carbuncle,Beast; Rare;,Bestiary 2 pg. 472.0
75,Severe,3,1,Weak Lizardfolk Warrior,Humanoid; Lizardfolk; Uncommon;,Kingmaker Adventure Path pg. 139
76,Severe,1,6,Necromancer [5-6],Humanoid;,Mercenary Marketplace: NPCs with Jobs
77,Severe,5,-1,Yellow Musk Thrall,Mindless; Plant;,Bestiary 2 pg. 301 2.0
78,Severe,2,3,Piranha Swarm,Animal; Aquatic; Swarm;,Bestiary 3 pg. 99
79,Severe,4,0,Weak Quasit,Demon; Fiend;,Bestiary pg. 76
80,Severe,3,1,Weak Occultist [2],Humanoid;,Mercenary Marketplace: Generic Spellcasters by Tradition
81,Severe,1,6,Beetle Carapace,Mindless; Skeleton; Undead;,Book of the Dead pg. 148
82,Severe,5,-1,Weak Oaksteward Enforcer,Human; Humanoid; Rare;,Pathfinder #187: The Seventh Arch pg. 14
83,Severe,2,3,Elite Leopard,Animal;,Bestiary pg. 52
84,Severe,4,0,Weak Arbiter,Aeon; Inevitable; Monitor;,Bestiary pg. 8
85,Severe,3,1,Weak Archer [1-3],Humanoid;,Mercenary Marketplace: NPCs with Jobs
86,Severe,1,6,Kurobozu,Uncommon; Undead;,Bestiary 3 pg. 157
87,Severe,5,-1,Bolar Of Stonemoor,Dwarf; Humanoid;,Pathfinder #157: Devil at the Dreaming Palace pg. 8
88,Severe,2,3,Weak Corrupted Relic,Incorporeal; Rare; Spirit; Undead;,Bestiary 3 pg. 55
89,Severe,4,0,Weak Phalanx Of Phalanges,Construct; Mindless; Swarm; Uncommon;,Pathfinder #181: Zombie Feast pg. 83
90,Severe,3,1,Weak Ulizmila's Cauldron,Construct; Mindless;,Crown of the Kobold King pg. 28
91,Extreme,2,4,Elite Grioth Cultist,Grioth; Humanoid; Rare;,Bestiary 3 pg. 123
92,Extreme,6,-1,Grimple,Fey; Gremlin;,Bestiary 3 pg. 120
93,Extreme,5,0,Weak Vampire Bat Swarm,Animal; Swarm;,Bestiary pg. 39
94,Extreme,3,2,Elite Loblobi,Fey; Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 85
95,Extreme,4,1,Weak Ecclesiast [2],Humanoid;,Mercenary Marketplace: Generic Spellcasters by Tradition
96,Extreme,2,4,Mercenary Cleric of Travel [3-4],Humanoid;,Mercenary Marketplace: NPCs by Class
97,Extreme,6,-1,Weak Logger,Human; Humanoid;,Kingmaker Adventure Path pg. 71
98,Extreme,5,0,Weak Cunning Guide,Beast; Incorporeal; Spirit;,Bestiary 3 pg. 252
99,Extreme,3,2,Elite Vexgit,Fey; Gremlin;,Bestiary 2 pg. 1342.0
100,Extreme,4,1,Hellcrown,Uncommon; Undead;,Pathfinder #145: Hellknight Hill pg. 90
101,Low,2,1,Weak Giant Viper,Animal;,Bestiary pg. 303
102,Low,3,-1,Weak Zombie Snake,Mindless; Undead; Zombie;,Book of the Dead pg. 170
103,Low,2,1,Loblobi,Fey; Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 85
104,Low,3,-1,Commoner,Human; Humanoid;,Gamemastery Guide pg. 214
105,Low,2,1,Elite Eunice,Human; Humanoid;,Pathfinder #157: Devil at the Dreaming Palace pg. 12
106,Low,3,-1,Common Eurypterid,Amphibious; Animal;,Bestiary 3 pg. 97
107,Low,2,1,Wayang Whisperblade,Humanoid; Shadow; Uncommon; Wayang;,Bestiary 3 pg. 290
108,Low,3,-1,Weak Kangaroo,Animal;,Bestiary 3 pg. 146
109,Low,2,1,Vexgit,Fey; Gremlin;,Bestiary 2 pg. 1342.0
110,Low,3,-1,Weak Eunice,Human; Humanoid;,Pathfinder #157: Devil at the Dreaming Palace pg. 12
111,Low,2,1,Weak Draugr,Undead; Water;,Bestiary 2 pg. 1022.0
112,Low,3,-1,Weak Wolf Skeleton,Mindless; Skeleton; Undead;,Book of the Dead pg. 147
113,Low,2,1,Weak Giant Porcupine,Animal;,Bestiary 3 pg. 207
114,Low,3,-1,Weak Pygmy Kaava,Humanoid;,The Mwangi Expanse pg. 300 2.0
115,Low,2,1,Weak Slime Mold,Fungus; Mindless; Ooze;,Bestiary 2 pg. 1932.0
116,Low,3,-1,Weak Air Wisp,Air; Elemental;,Bestiary 3 pg. 90
117,Low,2,1,Weak Giant Leech,Amphibious; Animal;,Bestiary 2 pg. 1562.0
118,Low,3,-1,Tax Collector,Human; Humanoid;,Gamemastery Guide pg. 224
119,Low,2,1,Elite Ardissa's Porters,Dwarf; Humanoid; Rare;,Pathfinder #175: Broken Tusk Moon pg. 39
120,Low,3,-1,Weak Thylacine,Animal; Uncommon;,Kingmaker Adventure Path pg. 609
121,Low,2,1,Weak Dretch,Demon; Fiend;,Bestiary 3 pg. 60
122,Low,3,-1,Mitflit,Fey; Gremlin;,Bestiary pg. 192
123,Low,2,1,Tombstone Troll,Giant; Troll; Uncommon;,Pathfinder #181: Zombie Feast pg. 88
124,Low,3,-1,Trilobite,Animal; Aquatic;,Bestiary 3 pg. 275
125,Low,2,1,Weak Giant Porcupine,Animal;,Bestiary 3 pg. 207
126,Low,3,-1,Weak Stag Lord Bandit,Human; Humanoid; Uncommon;,Kingmaker Adventure Path pg. 177
127,Low,2,1,Weak Ekujae Guardians,Elf; Humanoid;,Pathfinder #146: Cult of Cinders pg. 11
128,Low,3,-1,Weak Baccali Alpaca,Animal;,Travel Guide pg. 99
129,Low,2,1,Elite Necromunculus,Uncommon; Undead;,Pathfinder #181: Zombie Feast pg. 86
130,Low,3,-1,Monkey,Animal;,Bestiary 3 pg. 172
131,Moderate,4,-1,Weak Farmer,Human; Humanoid;,Gamemastery Guide pg. 222
132,Moderate,1,5,Weak Xulgath Skirmisher,Humanoid; Uncommon; Xulgath;,Pathfinder #153: Life's Long Shadows pg. 27
133,Moderate,2,2,Elite Cultist,Human; Humanoid;,Gamemastery Guide pg. 229
134,Moderate,3,0,Weak Coral Capuchin,Amphibious; Beast;,Bestiary 3 pg. 54
135,Moderate,4,-1,Barrister,Human; Humanoid;,Gamemastery Guide pg. 232
136,Moderate,1,5,Harpy Skeleton,Mindless; Skeleton; Undead;,Bestiary 3 pg. 236
137,Moderate,2,2,Tactician [1-3],Humanoid;,Mercenary Marketplace: NPCs with Jobs
138,Moderate,3,0,Weak Catfolk Pouncer,Catfolk; Humanoid;,Bestiary pg. 54
139,Moderate,4,-1,Teacher,Human; Humanoid;,Gamemastery Guide pg. 240
140,Moderate,1,5,Elite Aphorite Sharpshooter,Aphorite; Human; Humanoid;,Bestiary 3 pg. 204
141,Moderate,2,2,Prairie Drake,Dragon; Earth; Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 87
142,Moderate,3,0,Weak Anadi Seeker,Anadi; Humanoid; Uncommon;,Pathfinder #169: Kindled Magic pg. 78
143,Moderate,4,-1,Weak Kobold Tunnelrunner,Humanoid; Kobold; Uncommon;,Pathfinder Encounter: Heaving Kobolds pg. 0
144,Moderate,1,5,Bone Croupier,Uncommon; Undead;,Book of the Dead pg. 77; Pathfinder #151: The Show Must Go On pg. 80
145,Moderate,2,2,Elite Ghoul,Ghoul; Undead;,Bestiary pg. 169
146,Moderate,3,0,Elite Merchant,Human; Humanoid;,Gamemastery Guide pg. 244
147,Moderate,4,-1,Burnbearer,Human; Humanoid; Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 23
148,Moderate,1,5,Weak Anadi Elder,Anadi; Humanoid; Uncommon;,The Mwangi Expanse pg. 2912.0 ; Pathfinder #145: Hellknight Hill pg. 85
149,Moderate,2,2,Elite Reef Octopus,Animal; Aquatic;,Bestiary 2 pg. 1872.0
150,Moderate,3,0,Lemure,Devil; Fiend; Mindless;,Bestiary pg. 86
151,Moderate,4,-1,Weak Orc Brute,Humanoid; Orc;,Bestiary pg. 256
152,Moderate,1,5,Basidirond,Fungus; Mindless;,Bestiary 2 pg. 342.0
153,Moderate,2,2,Elite Bodyguard,Human; Humanoid;,Gamemastery Guide pg. 226
154,Moderate,3,0,Weak Loblobi,Fey; Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 85
155,Moderate,4,-1,Weak Badger,Animal;,Bestiary 2 pg. 32 2.0
156,Moderate,1,5,Elite Ghost Commoner,Ghost; Incorporeal; Spirit; Undead;,Bestiary pg. 167
157,Moderate,2,2,Elite Reefclaw,Aberration; Aquatic;,Bestiary pg. 279
158,Moderate,3,0,Weak Hellcrown,Uncommon; Undead;,Pathfinder #145: Hellknight Hill pg. 90
159,Moderate,4,-1,Snapping Turtle,Animal;,Bestiary 2 pg. 269 2.0
160,Moderate,1,5,Mercenary Ranger [4-6],Humanoid;,Mercenary Marketplace: NPCs by Class
161,Severe,5,0,Elite Urchin,Human; Humanoid;,Gamemastery Guide pg. 215
162,Severe,4,1,Weak Pteranodon,Animal;,Bestiary pg. 272
163,Severe,2,4,Elite Wolliped,Animal;,Bestiary 3 pg. 295
164,Severe,6,-1,Weak Grindylow,Aberration; Amphibious;,Bestiary 2 pg. 138 2.0
165,Severe,3,2,Elite Orc Warrior,Humanoid; Orc;,Bestiary pg. 257
166,Severe,1,7,Cu Sith,Fey; Uncommon;,Pathfinder #153: Life's Long Shadows pg. 79
167,Severe,5,0,Scrit,Fey; Gremlin; Uncommon;,Pathfinder #169: Kindled Magic pg. 82
168,Severe,4,1,Dancer,Human; Humanoid;,Gamemastery Guide pg. 236
169,Severe,2,4,Elite Ocluai,Fey; Uncommon;,Pathfinder #187: The Seventh Arch pg. 87
170,Severe,6,-1,Physician,Human; Humanoid;,Gamemastery Guide pg. 220
171,Severe,3,2,Weak Clockwork Brewer,Clockwork; Construct; Mindless; Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 84
172,Severe,1,7,Sceaduinar,Aberration; Negative; Rare;,Bestiary 2 pg. 2332.0
173,Severe,5,0,Weak House Drake,Dragon;,Bestiary 3 pg. 135
174,Severe,4,1,Elite Vine Lasher,Plant;,The Fall of Plaguestone pg. 62
175,Severe,2,4,Elite Unicorn,Beast; Fey;,Bestiary pg. 316
176,Severe,6,-1,Weak Farmer,Human; Humanoid;,Gamemastery Guide pg. 222
177,Severe,3,2,Weak Thasteron Khefak,Beast; Uncommon;,Pathfinder #173: Doorway to the Red Star pg. 87
178,Severe,1,7,Black Pudding,Mindless; Ooze;,Bestiary pg. 255
179,Severe,5,0,Weak Grig,Fey; Sprite;,Bestiary pg. 308
180,Severe,4,1,Bodyguard,Human; Humanoid;,Gamemastery Guide pg. 226
181,Severe,2,4,Elite Troubadour,Human; Humanoid;,Gamemastery Guide pg. 237
182,Severe,6,-1,Beggar,Human; Humanoid;,Gamemastery Guide pg. 214
183,Severe,3,2,Elite Skeletal Soldier,Mindless; Skeleton; Undead;,Book of the Dead pg. 147
184,Severe,1,7,Elite Hungry Ghost,Ghost; Incorporeal; Spirit; Undead;,Book of the Dead pg. 100
185,Severe,5,0,Weak Electric Eel,Animal; Aquatic;,Bestiary pg. 142
186,Severe,4,1,Elite Pugwampi,Fey; Gremlin;,Bestiary pg. 193
187,Severe,2,4,Elite Brine Shark,Aquatic; Elemental; Water;,Bestiary pg. 152
188,Severe,6,-1,Weak Torchbearer,Human; Humanoid;,Gamemastery Guide pg. 216
189,Severe,3,2,Brush Thylacine,Animal; Uncommon;,Kingmaker Adventure Path pg. 609
190,Severe,1,7,Elite Skrik Nettle,Aberration;,Bestiary 2 pg. 2422.0
191,Extreme,5,1,Elite Air Wisp,Air; Elemental;,Bestiary 3 pg. 90
192,Extreme,8,-1,Viper,Animal;,Bestiary pg. 302
193,Extreme,6,0,Necromunculus,Uncommon; Undead;,Pathfinder #181: Zombie Feast pg. 86
194,Extreme,4,2,Primalist [2],Humanoid;,Mercenary Marketplace: Generic Spellcasters by Tradition
195,Extreme,2,5,Bore Worm Swarm,Animal; Swarm;,Bestiary 3 pg. 36
196,Extreme,3,3,Elite Mercenary Cleric of Travel [1-2],Humanoid;,Mercenary Marketplace: NPCs by Class
197,Extreme,7,-1,Three-Toed Sloth,Animal;,Bestiary 3 pg. 248
198,Extreme,5,1,Morlock Scavenger,Humanoid; Morlock;,Pathfinder #163: Ruins of Gauntlight pg. 84
199,Extreme,8,-1,Grimple,Fey; Gremlin;,Bestiary 3 pg. 120
200,Extreme,6,0,Kangaroo,Animal;,Bestiary 3 pg. 146
201,Low,2,2,Elite Stheno Harpist,Humanoid; Rare; Stheno;,Bestiary 3 pg. 258
202,Low,3,-1,Weak Wolf Skeleton,Mindless; Skeleton; Undead;,Book of the Dead pg. 147
203,Low,2,2,Elite Imp,Devil; Fiend;,Bestiary pg. 87
204,Low,3,-1,Sprite,Fey; Sprite;,Bestiary pg. 308
205,Low,2,2,Weak Ragtag Cultists [2-4],Humanoid;,Mercenary Marketplace: Example Crews
206,Low,3,-1,Weak Giant Worker Bee,Animal;,Pathfinder #169: Kindled Magic pg. 80
207,Low,2,2,Weak Giant Eagle,Beast;,Bestiary pg. 141
208,Low,3,-1,Sludgespine Killers,Gnoll; Humanoid; Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 25
209,Low,2,2,Deep Gnome Warrior,Gnome; Humanoid;,Bestiary pg. 75
210,Low,3,-1,Yellow Musk Thrall,Mindless; Plant;,Bestiary 2 pg. 301 2.0
211,Low,2,2,Weak Tattoo Guardian,Construct; Mindless; Uncommon;,Bestiary 3 pg. 262
212,Low,3,-1,Common Eurypterid,Amphibious; Animal;,Bestiary 3 pg. 97
213,Low,2,2,Flickerwisp,Aberration; Air; Uncommon;,Pathfinder #163: Ruins of Gauntlight pg. 83
214,Low,3,-1,Weak Wolf Skeleton,Mindless; Skeleton; Undead;,Book of the Dead pg. 147
215,Low,2,2,Weak Urdefhan Warrior,Humanoid; Urdefhan;,Bestiary 2 pg. 2722.0
216,Low,3,-1,Weak Logger,Human; Humanoid;,Kingmaker Adventure Path pg. 71
217,Low,2,2,Elite Dust Mephit,Air; Earth; Elemental; Uncommon;,Bestiary 2 pg. 1122.0
218,Low,3,-1,Weak Thylacine,Animal; Uncommon;,Kingmaker Adventure Path pg. 609
219,Low,2,2,Elite Brownie,Fey;,Bestiary 2 pg. 442.0
220,Low,3,-1,Weak Stingray,Animal; Aquatic;,Bestiary 2 pg. 2262.0
221,Low,2,2,Weak Rust Ooze,Mindless; Ooze; Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 87
222,Low,3,-1,Weak Baccali Alpaca,Animal;,Travel Guide pg. 99
223,Low,2,2,Deep Gnome Warrior,Gnome; Humanoid;,Bestiary pg. 75
224,Low,3,-1,Animated Blades,Construct; Mindless; Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 32
225,Low,2,2,Dhampir Wizard,Dhampir; Human; Humanoid;,Bestiary pg. 95
226,Low,3,-1,Weak Bone Shard Toughs,Human; Humanoid; Uncommon;,Pathfinder #181: Zombie Feast pg. 35
227,Low,2,2,Weak Rust Monster,Aberration;,Bestiary pg. 283
228,Low,3,-1,Silverfish Swarm,Animal; Swarm; Uncommon;,Pathfinder #169: Kindled Magic pg. 84
229,Low,2,2,Elite Clockwork Handler,Clockwork; Construct; Mindless; Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 83
230,Low,3,-1,Compsognathus,Animal; Dinosaur;,Bestiary 2 pg. 80 2.0
231,Moderate,3,1,Weak Crocodile,Animal;,Bestiary pg. 67
232,Moderate,2,3,Elite Drunkard,Human; Humanoid;,Gamemastery Guide pg. 239
233,Moderate,4,-1,Weak Homunculus,Construct;,Bestiary pg. 208
234,Moderate,1,6,Weak Ofalth Zombie,Aberration; Mindless; Rare; Undead; Zombie;,Pathfinder #158: Sixty Feet Under pg. 47
235,Moderate,3,1,Water Mephit,Aquatic; Elemental; Water;,Bestiary pg. 151
236,Moderate,2,3,Sprite Crew [2-4],Fey; Sprite;,Mercenary Marketplace: Example Crews
237,Moderate,4,-1,Haniver,Amphibious; Fey; Gremlin;,Bestiary 3 pg. 120
238,Moderate,1,6,Elite Archer [4-6],Humanoid;,Mercenary Marketplace: NPCs with Jobs
239,Moderate,3,1,Elite Homunculus,Construct;,Bestiary pg. 208
240,Moderate,2,3,Weak Terror Shrike,Animal;,Bestiary 3 pg. 264
241,Moderate,4,-1,Weak Scrit,Fey; Gremlin; Uncommon;,Pathfinder #169: Kindled Magic pg. 82
242,Moderate,1,6,Kurobozu,Uncommon; Undead;,Bestiary 3 pg. 157
243,Moderate,3,1,Voidworm,Monitor; Protean;,Bestiary pg. 266
244,Moderate,2,3,Elite Pteranodon,Animal;,Bestiary pg. 272
245,Moderate,4,-1,Weak Melixie,Fey; Sprite;,Bestiary 3 pg. 254
246,Moderate,1,6,Elite Cyclops,Giant; Humanoid; Uncommon;,Bestiary pg. 68
247,Moderate,3,1,Weak Decrepit Mummy,Mummy; Undead;,Book of the Dead pg. 130
248,Moderate,2,3,Primalist [3],Humanoid;,Mercenary Marketplace: Generic Spellcasters by Tradition
249,Moderate,4,-1,Weak Spear Frog,Animal;,Bestiary 2 pg. 121 2.0
250,Moderate,1,6,Blood Boar,Animal;,Pathfinder #147: Tomorrow Must Burn pg. 76
251,Moderate,3,1,Silvanshee,Agathion; Celestial;,Bestiary 3 pg. 10
252,Moderate,2,3,Giant Wasp,Animal;,Bestiary pg. 324
253,Moderate,4,-1,Weak Dream Spider,Animal;,Bestiary 2 pg. 249 2.0
254,Moderate,1,6,Stone Sister,Rare; Undead;,Impossible Lands pg. 338
255,Moderate,3,1,Weak Giant Leech,Amphibious; Animal;,Bestiary 2 pg. 1562.0
256,Moderate,2,3,Tattoo Guardian,Construct; Mindless; Uncommon;,Bestiary 3 pg. 262
257,Moderate,4,-1,Tooth Fairy,Fey;,Bestiary 3 pg. 273
258,Moderate,1,6,Runic Warrior [5-6],Humanoid;,Mercenary Marketplace: NPCs with Jobs
259,Moderate,3,1,Elite Groplit,Amphibious; Animal; Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 83
260,Moderate,2,3,Weak Frost Troll,Cold; Giant; Troll; Uncommon;,Bestiary 2 pg. 2642.0
261,Severe,2,5,Elite Zombie Lord,Uncommon; Undead; Zombie;,Book of the Dead pg. 172
262,Severe,6,-1,Weak Clockwork Hunter,Clockwork; Construct; Mindless; Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 82
263,Severe,3,3,Elite Deep Gnome Warrior,Gnome; Humanoid;,Bestiary pg. 75
264,Severe,4,2,Weak Castoroides,Animal;,Pathfinder #176: Lost Mammoth Valley pg. 82
265,Severe,5,1,Weak Corpselight,Rare; Undead;,Pathfinder #163: Ruins of Gauntlight pg. 84
266,Severe,7,-1,Weak Logger,Human; Humanoid;,Kingmaker Adventure Path pg. 71
267,Severe,1,8,Angazhani,Beast;,Bestiary 3 pg. 17
268,Severe,2,5,Weak Reckless Scientist,Human; Humanoid;,Gamemastery Guide pg. 248
269,Severe,6,-1,Miriel Grayleaf,Elf; Humanoid;,Pathfinder #157: Devil at the Dreaming Palace pg. 7
270,Severe,3,3,Elite Astronomer,Human; Humanoid;,Gamemastery Guide pg. 241
271,Severe,4,2,Elite Samsaran Anchorite,Humanoid; Samsaran;,Bestiary 3 pg. 224
272,Severe,5,1,Camel,Animal;,Bestiary 3 pg. 43
273,Severe,7,-1,Weak Juvenile Boar,Animal;,Pathfinder #151: The Show Must Go On pg. 20
274,Severe,1,8,Elite Hound of Tindalos,Aberration; Rare; Time;,Bestiary 2 pg. 1462.0
275,Severe,2,5,Weak Myroga,Dragon; Rare;,Pathfinder #188: They Watched the Stars pg. 88
276,Severe,6,-1,Weak Giant Maggot,Animal;,Bestiary 2 pg. 1202.0
277,Severe,3,3,Zebub,Devil; Fiend;,Bestiary 2 pg. 722.0
278,Severe,4,2,Elite Giant Cockroach,Animal;,Bestiary 2 pg. 532.0
279,Severe,5,1,Squirrel Swarm,Animal; Swarm;,Bestiary 3 pg. 257
280,Severe,7,-1,Miriel Grayleaf,Elf; Humanoid;,Pathfinder #157: Devil at the Dreaming Palace pg. 7
281,Severe,1,8,Animated Tea Cart,Construct; Mindless; Uncommon;,Pathfinder #183: Field of Maidens pg. 51
282,Severe,2,5,Weak Mpeshi,Beast; Electricity; Rare;,Pathfinder #170: Spoken on the Song Wind pg. 85
283,Severe,6,-1,Weak Scrit,Fey; Gremlin; Uncommon;,Pathfinder #169: Kindled Magic pg. 82
284,Severe,3,3,Elite Skeletal Champion,Skeleton; Undead;,Bestiary pg. 298
285,Severe,4,2,Elite Ecclesiast [1],Humanoid;,Mercenary Marketplace: Generic Spellcasters by Tradition
286,Severe,5,1,Weak Mercenary Monk [1-3],Humanoid;,Mercenary Marketplace: NPCs by Class
287,Severe,7,-1,Weak Homunculus,Construct;,Bestiary pg. 208
288,Severe,1,8,Shantak,Beast; Uncommon;,Bestiary 3 pg. 231
289,Severe,2,5,Elite Barghest,Fiend;,Bestiary pg. 36
